,date_of_price,name,distillery,age,vintage,bottled,ABV,ml,numbered,limited_edition,single_cask,ichiros_malt,latest_price
1469,2020-10-01,"Yamazaki, Single Cask, (Cask cu70062)",Yamazaki,,1998.0,,61.0,700,False,False,True,False,3397
1470,2021-05-01,"Yamazaki, Single Cask, (Cask wg0110)",Yamazaki,,1984.0,,51.0,700,False,False,True,False,10196
1471,2019-10-01,"Yamazaki, Single Cask, (Cask ep70645)",Yamazaki,11.0,2000.0,2011.0,53.0,700,False,False,True,False,2265
1472,2016-07-01,"Yamazaki, Single Cask, One of 185 Bottles (Cask 3d 3001)",Yamazaki,,2003.0,,62.0,700,True,False,True,False,449
1473,2018-04-01,"Yamazaki, Single Cask (10th Anniversary), (Cask ax-70012)",Yamazaki,12.0,1996.0,2009.0,60.0,700,False,False,True,False,2010
1474,2019-06-01,"Yamazaki, Single Cask, (Cask cm70012)",Yamazaki,15.0,1998.0,2013.0,54.0,700,False,False,True,False,5926
1475,2020-12-01,"Yamazaki, Single Cask (10th Anniversary ), One of 147 Bottles (Cask 9w70469)",Yamazaki,19.0,1989.0,2008.0,60.0,700,True,False,True,False,2756
1476,2020-02-01,"Yamazaki, Single Cask, (Cask we2007)",Yamazaki,34.0,1984.0,2018.0,57.0,700,False,False,True,False,11904
1477,2017-03-01,"Yamazaki, Single Cask, One of 545 Bottles (Cask 4q70188)",Yamazaki,,1994.0,,63.0,700,True,False,True,False,1016
1478,2019-03-01,"Yamazaki, Single Cask, (Cask 70067)",Yamazaki,13.0,1998.0,2011.0,61.0,700,False,False,True,False,3204
1479,2020-10-01,"Yamazaki, Single Cask , (Cask cv70089)",Yamazaki,,1998.0,,61.0,700,False,False,True,False,2338
1480,2019-08-01,"Yamazaki, Single Cask, One of 550 Bottles (Cask 4q70190)",Yamazaki,,1994.0,,63.0,700,True,False,True,False,1001
1481,2018-07-01,"Yamazaki, Single Cask, One of 473 Bottles (Cask 4r70050)",Yamazaki,,1994.0,,60.0,700,True,False,True,False,3101
1482,2015-01-01,"Yamazaki, Single Cask (Sherry Butt), One of 448 Bottles (Cask on70644)",Yamazaki,18.0,1990.0,2008.0,60.0,700,True,False,True,False,1536
1483,2020-08-01,"Yamazaki, Single Cask, (Cask we2005)",Yamazaki,34.0,1984.0,2018.0,56.0,700,False,False,True,False,14659
1484,2016-02-01,"Yamazaki, Single Cask, (Cask cu70065)",Yamazaki,15.0,1998.0,2013.0,60.0,700,False,False,True,False,1633
1485,2021-03-01,"Yamazaki, Single Cask, (Cask dr70083)",Yamazaki,16.0,1999.0,2015.0,59.0,700,False,False,True,False,2050
1486,2019-06-01,"Yamazaki, Single Cask, (Cask cm70012)",Yamazaki,15.0,1998.0,2013.0,54.0,700,False,False,True,False,5926
1487,2018-07-01,"Yamazaki, Single Cask, One of 473 Bottles (Cask 4r70050)",Yamazaki,,1994.0,,60.0,700,True,False,True,False,3101
1488,2016-11-01,"Yamazaki, Single Cask, (Cask cu 70095)",Yamazaki,15.0,1998.0,2013.0,60.0,700,False,False,True,False,1773
1489,2021-05-01,"Yamazaki, Single Cask, (Cask 3t70070)",Yamazaki,19.0,1993.0,2012.0,57.5,700,False,False,True,False,15294
1490,2020-10-01,"Yamazaki, Single Cask , (Cask cv70089)",Yamazaki,,1998.0,,61.0,700,False,False,True,False,2338
1491,2021-05-01,"Yamazaki, Single Cask, (Cask wg0110)",Yamazaki,,1984.0,,51.0,700,False,False,True,False,10196
1492,2019-01-01,"Yamazaki, Single Cask, (Cask 70062)",Yamazaki,13.0,1998.0,2011.0,61.0,700,False,False,True,False,3229
1493,2016-04-01,"Yamazaki, Single Cask, (Cask 1065110)",Yamazaki,18.0,1991.0,2009.0,55.0,700,False,False,True,False,1526
1494,2015-01-01,"Yamazaki, Single Cask Whisky, (Cask 65300)",Yamazaki,12.0,1999.0,2011.0,56.0,700,False,False,True,False,606
1495,2020-06-01,"Yamazaki, Single Cask Whisky, (Cask ds70260)",Yamazaki,11.0,1999.0,2010.0,53.0,700,False,False,True,False,1436
1496,2020-10-01,"Yamazaki, Single Cask Whisky, (Cask dq70032)",Yamazaki,12.0,1999.0,2012.0,58.0,700,False,False,True,False,1577
1497,2019-10-01,"Yamazaki, Single Cask Whisky, One of 2000 Bottles",Yamazaki,12.0,1995.0,2007.0,60.0,700,True,False,True,False,2585
1498,2015-03-01,"Yamazaki, Single Cask Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,17.0,1989.0,2006.0,56.0,600,False,False,True,False,1005
1499,2015-03-01,"Yamazaki, Single Cask Whisky (Special Selection), (Cask 5r)",Yamazaki,15.0,1995.0,2010.0,61.0,700,False,False,True,False,533
1500,2015-03-01,"Yamazaki, Single Cask Whisky, One of 430 Bottles (Cask 1996)",Yamazaki,11.0,1996.0,2007.0,62.0,700,True,False,True,False,583
1501,2015-03-01,"Yamazaki, Single Cask Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,13.0,1997.0,2010.0,61.0,700,False,False,True,False,620
1502,2014-05-01,"Yamazaki, Single Cask Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,13.0,1998.0,2011.0,61.0,700,False,False,True,False,540
1503,2014-08-01,"Yamazaki, Single Cask Whisky , b'Strong Box'",Yamazaki,14.0,1998.0,2012.0,61.0,700,False,False,True,False,380
1504,2014-11-01,"Yamazaki, Single Cask Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,15.0,1998.0,2013.0,60.0,700,False,False,True,False,655
1505,2019-09-01,"Yamazaki, The Whisky Shop, Single Cask Whisky, (Cask addy3038)",Yamazaki,11.0,2003.0,2014.0,55.0,190,False,False,True,False,424
1506,2021-05-01,"Yamazaki, Single Malt (Old Style), b'<p class=""bottle_secondary""/>'",Yamazaki,10.0,,,40.0,700,False,False,False,False,370
1507,2021-05-01,"Yamazaki, Single Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,18.0,,,43.0,750,False,False,False,False,701
1508,2021-05-01,"Yamazaki, Single Malt , b'Strong Box'",Yamazaki,25.0,,,43.0,700,False,False,False,False,7010
1509,2021-05-01,"Yamazaki, Single Malt (AEON), One of 300 Bottles",Yamazaki,,,2013.0,48.0,700,True,False,False,False,2485
1510,2020-11-01,"Yamazaki, Single Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,,,,43.0,180,False,False,False,False,43
1511,2020-11-01,"Yamazaki, Single Malt (Big Label), b'<p class=""bottle_secondary""/>'",Yamazaki,10.0,,,40.0,700,False,False,False,False,1104
1512,2020-11-01,"Yamazaki, Single Malt Japanese Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,750,False,False,False,False,131
1513,2021-05-01,"Yamazaki, Single Malt Japanese Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,18.0,,,43.0,700,False,False,False,False,731
1514,2021-05-01,"Yamazaki, Single Malt Japanese Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,700,False,False,False,False,159
1515,2016-12-01,"Yamazaki, Single Malt Whisky (""Yamazaki""), b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,750,False,False,False,False,111
1516,2020-11-01,"Yamazaki, Single Malt Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,750,False,False,False,False,135
1517,2020-08-01,"Yamazaki, Single Malt Whisky (""Yamazaki""), b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,700,False,False,False,False,195
1518,2021-04-01,"Yamazaki, Single Malt Whisky , b'Leather Bag'",Yamazaki,18.0,,,43.0,700,False,False,False,False,1591
1519,2021-05-01,"Yamazaki, Single Malt Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,18.0,,,43.0,700,False,False,False,False,671
1520,2021-05-01,"Yamazaki, Single Malt Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,10.0,,,40.0,700,False,False,False,False,435
1521,2021-05-01,"Yamazaki, Single Malt Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,700,False,False,False,False,167
1522,2021-05-01,"Yamazaki, Single Mlat Whisky (""Yamazaki""), b'<p class=""bottle_secondary""/>'",Yamazaki,18.0,,,43.0,700,False,False,False,False,1912
1523,2019-08-01,"Yamazaki, Southern Alps, b'<p class=""bottle_secondary""/>'",Yamazaki,,,,40.0,700,False,False,False,False,72
1524,2021-05-01,"Yamazaki, Spanish Oak, b'<p class=""bottle_secondary""/>'",Yamazaki,,,2020.0,48.0,700,False,False,False,False,1912
1525,2019-08-01,"Yamazaki, Special Mysterious Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,2001.0,2013.0,43.0,600,False,False,False,False,757
1526,2018-01-01,"Yamazaki, Special Mysterious Whisky, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,2002.0,2014.0,43.0,600,False,False,False,False,461
1527,2016-07-01,"Yamazaki, Special Reserve , b'<p class=""bottle_secondary""/>'",Yamazaki,,,,40.0,700,False,False,False,False,111
1528,2021-05-01,"Yamazaki, Suntory Excellence, b'<p class=""bottle_secondary""/>'",Yamazaki,,,,43.0,760,False,False,False,False,242
1529,2021-04-01,"Yamazaki, Suntory Pure Malt (Gold Bottle), b'<p class=""bottle_secondary""/>'",Yamazaki,,,,43.0,760,False,False,False,False,3183
1530,2021-05-01,"Yamazaki, Suntory Pure Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,,,,58.0,500,False,False,False,False,695
1531,2018-07-01,"Yamazaki, Suntory Pure Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,8.0,,,40.0,700,False,False,False,False,138
1532,2020-12-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,13.0,1991.0,2004.0,56.0,700,False,False,False,False,2005
1533,2017-10-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,,1992.0,,56.0,700,False,False,False,False,1019
1534,2020-05-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,16.0,1988.0,2004.0,56.0,700,False,False,False,False,2852
1535,2020-02-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,24.0,1980.0,2004.0,56.0,700,False,False,False,False,6144
1536,2020-05-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,1992.0,2004.0,56.0,700,False,False,False,False,1736
1537,2020-02-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,18.0,1986.0,2004.0,56.0,700,False,False,False,False,4314
1538,2021-01-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,25.0,1979.0,2004.0,56.0,700,False,False,False,False,6780
1539,2018-02-01,"Yamazaki, Suntory Vintage Malt , b'Strong Box'",Yamazaki,,1994.0,,56.0,700,False,False,False,False,1090
1540,2018-02-01,"Yamazaki, Suntory Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,10.0,1995.0,2005.0,56.0,700,False,False,False,False,2297
1541,2018-05-01,"Yamazaki, Taru-Dashi Genshu, (Cask 1155)",Yamazaki,10.0,,,57.0,500,False,False,False,False,576
1542,2021-04-01,"Yamazaki, The Cask, One of 471 Bottles (Cask 0m70174)",Yamazaki,17.0,1990.0,2007.0,59.0,700,True,False,False,False,4965
1543,2016-12-01,"Yamazaki, The Cask of Yamazaki , b'Wooden Box'",Yamazaki,15.0,1990.0,2005.0,55.0,700,False,False,False,False,1338
1544,2021-05-01,"Yamazaki, The Cask of Yamazaki, One of 506 Bottles (Cask on70646)",Yamazaki,18.0,1990.0,2008.0,61.0,700,True,False,False,False,5990
1545,2015-11-01,"Yamazaki, The Cask of Yamazaki, One of 192 Bottles",Yamazaki,13.0,1990.0,2003.0,60.0,700,True,False,False,False,611
1546,2015-11-01,"Yamazaki, The Cask of Yamazaki, One of 176 Bottles",Yamazaki,12.0,1993.0,2005.0,54.0,700,True,False,False,False,545
1547,2018-12-01,"Yamazaki, The Cask of Yamazaki, One of 336 Bottles",Yamazaki,22.0,1980.0,2002.0,36.0,700,True,False,False,False,5613
1548,2017-08-01,"Yamazaki, The Cask of Yamazaki, One of 144 Bottles",Yamazaki,11.0,1991.0,2002.0,44.0,700,True,False,False,False,1011
1549,2017-08-01,"Yamazaki, The Cask of Yamazaki, One of 156 Bottles",Yamazaki,9.0,1993.0,2002.0,56.0,700,True,False,False,False,700
1550,2019-05-01,"Yamazaki, The Cask of Yamazaki, One of 336 Bottles (Cask sj1367)",Yamazaki,22.0,1980.0,2002.0,50.0,700,True,False,False,False,5436
1551,2020-08-01,"Yamazaki, The Cask of Yamazaki, One of 294 Bottles (Cask rf1013)",Yamazaki,23.0,1979.0,2002.0,56.0,700,True,False,False,False,14781
1552,2020-09-01,"Yamazaki, The Cask of Yamazaki, One of 465 Bottles",Yamazaki,17.0,1990.0,2007.0,57.0,700,True,False,False,False,4593
1553,2021-05-01,"Yamazaki, The Cask of Yamazaki (Sherry Butt), One of 471 Bottles (Cask on70645)",Yamazaki,18.0,1990.0,2008.0,60.0,700,True,False,False,False,5863
1554,2021-05-01,"Yamazaki, The Essence of Suntory, b'<p class=""bottle_secondary""/>'",Yamazaki,10.0,2009.0,2019.0,56.0,500,False,False,False,False,421
1555,2021-03-01,"Yamazaki, The Essence of Suntory, b'<p class=""bottle_secondary""/>'",Yamazaki,13.0,2005.0,2018.0,49.0,500,False,False,False,False,436
1556,2021-05-01,"Yamazaki, The Essence of Suntory, b'<p class=""bottle_secondary""/>'",Yamazaki,11.0,2008.0,2019.0,53.0,500,False,False,False,False,524
1557,2021-05-01,"Yamazaki, The Essence of Suntory, b'<p class=""bottle_secondary""/>'",Yamazaki,10.0,2009.0,2019.0,55.0,500,False,False,False,False,421
1558,2015-02-01,"Yamazaki, The Owner´s Cask, One of 169 Bottles (Cask 5g3087)",Yamazaki,12.0,1995.0,2007.0,57.0,700,True,False,False,False,455
1559,2015-02-01,"Yamazaki, The Owner´s Cask, One of 207 Bottles (Cask bx70188)",Yamazaki,11.0,1997.0,2008.0,58.0,700,True,False,False,False,455
1560,2019-10-01,"Yamazaki, The Owner´s Cask, One of 394 Bottles (Cask 0l3042)",Yamazaki,18.0,1990.0,2008.0,55.0,700,True,False,False,False,2871
1561,2021-04-01,"Yamazaki, The Owner´s Cask, One of 489 Bottles (Cask 4r70055)",Yamazaki,11.0,1994.0,2005.0,61.0,700,True,False,False,False,3437
1562,2019-10-01,"Yamazaki, The Owner´s Cask, One of 480 Bottles (Cask 2s70058)",Yamazaki,15.0,1992.0,2007.0,63.0,700,True,False,False,False,3521
1563,2018-03-01,"Yamazaki, The Owner´s Cask, One of 130 Bottles (Cask 4m70118)",Yamazaki,13.0,1994.0,2007.0,57.0,700,True,False,False,False,779
1564,2019-09-01,"Yamazaki, The Owner´s Cask, One of 477 Bottles (Cask 4r70005)",Yamazaki,13.0,1994.0,2007.0,60.0,700,True,False,False,False,3456
1565,2017-03-01,"Yamazaki, The Owner´s Cask, One of 401 Bottles (Cask sc3009)",Yamazaki,11.0,1995.0,2006.0,58.0,700,True,False,False,False,1315
1566,2019-10-01,"Yamazaki, The Owner´s Cask, One of 154 Bottles (Cask 5b3026)",Yamazaki,11.0,1995.0,2006.0,57.0,700,True,False,False,False,1888
1567,2020-09-01,"Yamazaki, The Owner´s Cask, One of 433 Bottles (Cask in70041)",Yamazaki,17.0,1991.0,2008.0,61.0,700,True,False,False,False,5801
1568,2021-04-01,"Yamazaki, The Owner´s Cask, One of 442 Bottles (Cask ou70405)",Yamazaki,15.0,1990.0,2005.0,63.0,700,True,False,False,False,4031
1569,2018-06-01,"Yamazaki, The Owner´s Cask, One of 206 Bottles (Cask 1997)",Yamazaki,11.0,1997.0,2008.0,57.0,700,True,False,False,False,955
1570,2019-12-01,"Yamazaki, The Owner´s Cask, One of 142 Bottles (Cask 2q70654)",Yamazaki,17.0,1992.0,2009.0,53.0,700,True,False,False,False,1363
1571,2020-09-01,"Yamazaki, The Owner´s Cask, (Cask ds65845)",Yamazaki,12.0,1999.0,2011.0,52.0,700,False,False,False,False,1813
1572,2020-10-01,"Yamazaki, The Owner´s Cask, One of 158 Bottles (Cask 40-70330)",Yamazaki,14.0,1994.0,2008.0,53.0,700,True,False,False,False,3215
1573,2020-10-01,"Yamazaki, The Owner´s Cask, One of 151 Bottles (Cask 5g3025)",Yamazaki,11.0,1995.0,2006.0,57.0,700,True,False,False,False,2669
1574,2021-05-01,"Yamazaki, Very Rare Old, b'<p class=""bottle_secondary""/>'",Yamazaki,,,,49.14,760,False,False,False,False,52
1575,2021-05-01,"Yamazaki, Very Rare Old (Expo 70), b'<p class=""bottle_secondary""/>'",Yamazaki,,,,43.0,180,False,False,False,False,31
1576,2021-02-01,"Yamazaki, Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,20.0,1984.0,2004.0,56.0,700,False,False,False,False,8198
1577,2021-03-01,"Yamazaki, Vintage Malt , b'Strong Box'",Yamazaki,21.0,1984.0,2005.0,56.0,700,False,False,False,False,9095
1578,2017-12-01,"Yamazaki, Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,21.0,1983.0,2004.0,56.0,700,False,False,False,False,1869
1579,2017-12-01,"Yamazaki, Vintage Malt, b'<p class=""bottle_secondary""/>'",Yamazaki,11.0,1994.0,2005.0,56.0,700,False,False,False,False,725
1580,2020-02-01,"Yamazaki, Watami Blender´s Choice, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,660,False,False,False,False,354
1581,2021-02-01,"Yamazaki, Watami Founders Choice, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,660,False,False,False,False,467
1582,2021-05-01,"Yamazaki, Watami President Choice, b'<p class=""bottle_secondary""/>'",Yamazaki,12.0,,,43.0,660,False,False,False,False,860
1583,2019-04-01,"Yoichi, One of 100 Bottles",Yoichi,10.0,2002.0,2012.0,63.4,750,True,False,False,False,610
1584,2017-12-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,,,,40.0,500,False,False,False,False,62
1585,2018-05-01,"Yoichi,  , b'Miniature'",Yoichi,20.0,2000.0,,52.0,50,False,False,False,False,414
1586,2019-07-01,"Yoichi,  (Old Style), b'<p class=""bottle_secondary""/>'",Yoichi,12.0,,,45.0,700,False,False,False,False,245
1587,2021-05-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,10.0,,,45.0,700,False,False,False,False,270
1588,2020-02-01,"Yoichi,  , b'Wooden Box'",Yoichi,20.0,1990.0,2010.0,50.0,700,False,False,False,False,3137
1589,2020-11-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,10.0,,,45.0,180,False,False,False,False,104
1590,2020-08-01,"Yoichi,  , b'Decanter'",Yoichi,10.0,,,45.0,700,False,False,False,False,452
1591,2020-06-01,"Yoichi, (Cask 202951)",Yoichi,12.0,,,59.0,500,False,False,False,False,534
1592,2015-11-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,12.0,,,43.0,750,False,False,False,False,210
1593,2021-05-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,12.0,,,45.0,700,False,False,False,False,391
1594,2021-05-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,15.0,,,45.0,700,False,False,False,False,567
1595,2017-12-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,,,,40.0,500,False,False,False,False,62
1596,2020-12-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,10.0,,,43.0,750,False,False,False,False,328
1597,2019-03-01,"Yoichi,  (Old Style), b'<p class=""bottle_secondary""/>'",Yoichi,10.0,,,45.0,700,False,False,False,False,429
1598,2021-05-01,"Yoichi,  (US Import), b'<p class=""bottle_secondary""/>'",Yoichi,15.0,,,45.0,750,False,False,False,False,561
1599,2021-05-01,"Yoichi, b'<p class=""bottle_secondary""/>'",Yoichi,20.0,,,52.0,700,False,False,False,False,1711
1600,2020-11-01,"Yoichi, Scotch Malt Whisky Society, 116.1, b'<p class=""bottle_secondary""/>'",Yoichi,16.0,1986.0,2002.0,56.6,700,False,False,False,False,2822
1601,2020-08-01,"Yoichi, Scotch Malt Whisky Society, 116.10, b'<p class=""bottle_secondary""/>'",Yoichi,18.0,1987.0,2005.0,52.2,700,False,False,False,False,2077
1602,2020-08-01,"Yoichi, Scotch Malt Whisky Society, 116.12, b'<p class=""bottle_secondary""/>'",Yoichi,21.0,1986.0,2007.0,54.2,700,False,False,False,False,2199
1603,2017-12-01,"Yoichi, Scotch Malt Whisky Society, 116.13, b'<p class=""bottle_secondary""/>'",Yoichi,23.0,1985.0,2008.0,51.7,700,False,False,False,False,1153
1604,2020-11-01,"Yoichi, Scotch Malt Whisky Society, 116.14, One of 84 Bottles",Yoichi,25.0,,,59.4,700,True,False,False,False,2728
1605,2020-08-01,"Yoichi, Scotch Malt Whisky Society, 116.15, One of 169 Bottles",Yoichi,25.0,1983.0,2008.0,58.9,700,True,False,False,False,2810
1606,2020-08-01,"Yoichi, Scotch Malt Whisky Society, 116.16, One of 261 Bottles",Yoichi,26.0,,,59.6,700,True,False,False,False,2199
1607,2021-01-01,"Yoichi, Scotch Malt Whisky Society, 116.17, One of 485 Bottles",Yoichi,25.0,1987.0,2012.0,59.2,700,True,False,False,False,2280
1608,2019-06-01,"Yoichi, Scotch Malt Whisky Society, 116.18, One of 410 Bottles",Yoichi,18.0,1994.0,2012.0,64.4,700,True,False,False,False,1358
1609,2018-05-01,"Yoichi, Scotch Malt Whisky Society, 116.19, One of 526 Bottles",Yoichi,20.0,1994.0,2014.0,61.3,700,True,False,False,False,1253
1610,2019-11-01,"Yoichi, Scotch Malt Whisky Society, 116.2, b'<p class=""bottle_secondary""/>'",Yoichi,11.0,1990.0,2001.0,61.0,700,False,False,False,False,1447
1611,2021-03-01,"Yoichi, Scotch Malt Whisky Society, 116.20, One of 452 Bottles",Yoichi,26.0,1987.0,2013.0,61.6,700,True,False,False,False,2434
1612,2021-03-01,"Yoichi, Scotch Malt Whisky Society, 116.20, One of 452 Bottles",Yoichi,26.0,1987.0,2013.0,61.6,750,True,False,False,False,2454
1613,2020-02-01,"Yoichi, Scotch Malt Whisky Society, 116.3, b'<p class=""bottle_secondary""/>'",Yoichi,11.0,1990.0,2001.0,60.6,700,False,False,False,False,1359
1614,2017-03-01,"Yoichi, Scotch Malt Whisky Society, 116.4, b'<p class=""bottle_secondary""/>'",Yoichi,13.0,1988.0,2001.0,64.9,700,False,False,False,False,940
1615,2016-08-01,"Yoichi, Scotch Malt Whisky Society, 116.4, b'<p class=""bottle_secondary""/>'",Yoichi,13.0,1988.0,2001.0,64.9,750,False,False,False,False,1061
1616,2020-08-01,"Yoichi, Scotch Malt Whisky Society, 116.5, b'<p class=""bottle_secondary""/>'",Yoichi,18.0,1986.0,2004.0,50.5,700,False,False,False,False,2138
1617,2019-11-01,"Yoichi, Scotch Malt Whisky Society, 116.6, b'<p class=""bottle_secondary""/>'",Yoichi,18.0,1987.0,2005.0,54.1,700,False,False,False,False,1282
1618,2020-10-01,"Yoichi, Scotch Malt Whisky Society, 116.7, b'<p class=""bottle_secondary""/>'",Yoichi,15.0,1989.0,2004.0,61.8,700,False,False,False,False,1880
1619,2019-11-01,"Yoichi, Scotch Malt Whisky Society, 116.8, b'<p class=""bottle_secondary""/>'",Yoichi,19.0,1986.0,2005.0,52.9,700,False,False,False,False,1510
1620,2019-11-01,"Yoichi, Scotch Malt Whisky Society, 116.9, b'<p class=""bottle_secondary""/>'",Yoichi,18.0,1987.0,2005.0,55.2,700,False,False,False,False,1321
1621,2021-05-01,"Yoichi, 1980´s, b'<p class=""bottle_secondary""/>'",Yoichi,,,,53.0,180,False,False,False,False,395
